"fips","year","med_rent_2br"
"05033","2007",524
"05033","2008",571
"05033","2009",580
"05033","2010",583
"05033","2011",601
"05033","2012",590
"05033","2013",709
"05033","2014",638
"05033","2015",682
"05033","2016",675
"05033","2017",712
"05033","2018",725
"05035","2007",714
"05035","2008",802
"05035","2009",806
"05035","2010",847
"05035","2011",821
"05035","2012",772
"05035","2013",826
"05035","2014",836
"05035","2015",892
"05035","2016",881
"05035","2017",893
"05035","2018",889
"05037","2007",510
"05037","2008",550
"05037","2009",548
"05037","2010",550
"05037","2011",573
"05037","2012",555
"05037","2013",627
"05037","2014",619
"05037","2015",667
"05037","2016",693
"05037","2017",699
"05037","2018",724
"05039","2007",494
"05039","2008",531
"05039","2009",530
"05039","2010",533
"05039","2011",555
"05039","2012",516
"05039","2013",495
"05039","2014",561
"05039","2015",584
"05039","2016",617
"05039","2017",611
"05039","2018",633
"05041","2007",489
"05041","2008",527
"05041","2009",525
"05041","2010",528
"05041","2011",550
"05041","2012",516
"05041","2013",593
"05041","2014",561
"05041","2015",586
"05041","2016",617
"05041","2017",611
"05041","2018",633
"05043","2007",578
"05043","2008",592
"05043","2009",591
"05043","2010",594
"05043","2011",618
"05043","2012",553
"05043","2013",605
"05043","2014",578
"05043","2015",610
"05043","2016",640
"05043","2017",660
"05043","2018",680
"05045","2007",654
"05045","2008",722
"05045","2009",725
"05045","2010",728
"05045","2011",764
"05045","2012",713
"05045","2013",794
"05045","2014",786
"05045","2015",794
"05045","2016",817
"05045","2017",863
"05045","2018",862
"05047","2007",474
"05047","2008",514
"05047","2009",519
"05047","2010",522
"05047","2011",544
"05047","2012",549
"05047","2013",642
"05047","2014",585
"05047","2015",639
"05047","2016",637
"05047","2017",623
"05047","2018",656
"05049","2007",488
"05049","2008",528
"05049","2009",526
"05049","2010",529
"05049","2011",551
"05049","2012",516
"05049","2013",584
"05049","2014",561
"05049","2015",584
"05049","2016",617
"05049","2017",611
"05049","2018",633
"05051","2007",633
"05051","2008",682
"05051","2009",680
"05051","2010",684
"05051","2011",712
"05051","2012",652
"05051","2013",771
"05051","2014",847
"05051","2015",850
"05051","2016",784
"05051","2017",812
"05051","2018",814
"05053","2007",508
"05053","2008",564
"05053","2009",565
"05053","2010",568
"05053","2011",596
"05053","2012",531
"05053","2013",506
"05053","2014",561
"05053","2015",584
"05053","2016",657
"05053","2017",732
"05053","2018",738
"05055","2007",504
"05055","2008",545
"05055","2009",543
"05055","2010",546
"05055","2011",569
"05055","2012",560
"05055","2013",632
"05055","2014",647
"05055","2015",666
"05055","2016",692
"05055","2017",705
"05055","2018",721
"05057","2007",518
"05057","2008",560
"05057","2009",558
"05057","2010",561
"05057","2011",584
"05057","2012",527
"05057","2013",572
"05057","2014",594
"05057","2015",606
"05057","2016",640
"05057","2017",635
"05057","2018",663
"05059","2007",506
"05059","2008",546
"05059","2009",544
"05059","2010",547
"05059","2011",570
"05059","2012",516
"05059","2013",601
"05059","2014",576
"05059","2015",630
"05059","2016",648
"05059","2017",688
"05059","2018",691
"05061","2007",474
"05061","2008",514
"05061","2009",512
"05061","2010",515
"05061","2011",536
"05061","2012",516
"05061","2013",579
"05061","2014",563
"05061","2015",584
"05061","2016",617
"05061","2017",614
"05061","2018",644
"05063","2007",517
"05063","2008",560
"05063","2009",558
"05063","2010",561
"05063","2011",584
"05063","2012",589
"05063","2013",629
"05063","2014",593
"05063","2015",626
"05063","2016",654
"05063","2017",649
"05063","2018",672
"05065","2007",488
"05065","2008",528
"05065","2009",526
"05065","2010",529
"05065","2011",551
"05065","2012",527
"05065","2013",573
"05065","2014",561
"05065","2015",584
"05065","2016",617
"05065","2017",611
"05065","2018",633
"05067","2007",474
"05067","2008",514
"05067","2009",512
"05067","2010",515
"05067","2011",536
"05067","2012",516
"05067","2013",564
"05067","2014",572
"05067","2015",588
"05067","2016",617
"05067","2017",635
"05067","2018",655
"05069","2007",587
"05069","2008",633
"05069","2009",630
"05069","2010",634
"05069","2011",660
"05069","2012",602
"05069","2013",701
"05069","2014",687
"05069","2015",688
"05069","2016",687
"05069","2017",696
"05069","2018",731
"05071","2007",494
"05071","2008",534
"05071","2009",532
"05071","2010",535
"05071","2011",557
"05071","2012",555
"05071","2013",624
"05071","2014",602
"05071","2015",624
"05071","2016",643
"05071","2017",674
"05071","2018",688
"05073","2007",524
"05073","2008",568
"05073","2009",566
"05073","2010",569
"05073","2011",593
"05073","2012",516
"05073","2013",552
"05073","2014",602
"05073","2015",584
"05073","2016",617
"05073","2017",611
"05073","2018",633
"05075","2007",474
"05075","2008",514
"05075","2009",512
"05075","2010",515
"05075","2011",536
"05075","2012",516
"05075","2013",519
"05075","2014",561
"05075","2015",584
"05075","2016",617
"05075","2017",611
"05075","2018",633
"05077","2007",488
"05077","2008",527
"05077","2009",525
"05077","2010",528
"05077","2011",550
"05077","2012",516
"05077","2013",598
"05077","2014",577
"05077","2015",624
"05077","2016",631
"05077","2017",611
"05077","2018",633
"05079","2007",587
"05079","2008",633
"05079","2009",630
"05079","2010",634
"05079","2011",660
"05079","2012",602
"05079","2013",701
"05079","2014",687
"05079","2015",688
"05079","2016",687
"05079","2017",696
"05079","2018",731
"05081","2007",524
"05081","2008",568
"05081","2009",566
"05081","2010",569
"05081","2011",593
"05081","2012",548
"05081","2013",659
"05081","2014",649
"05081","2015",584
"05081","2016",617
"05081","2017",611
"05081","2018",633
"05083","2007",474
"05083","2008",514
"05083","2009",512
"05083","2010",515
"05083","2011",536
"05083","2012",527
"05083","2013",589
"05083","2014",561
"05083","2015",584
"05083","2016",617
"05083","2017",611
"05083","2018",633
"05085","2007",654
"05085","2008",722
"05085","2009",725
"05085","2010",728
"05085","2011",764
"05085","2012",713
"05085","2013",794
"05085","2014",786
"05085","2015",794
"05085","2016",817
"05085","2017",863
"05085","2018",862
"05087","2007",614
"05087","2008",672
"05087","2009",695
"05087","2010",699
"05087","2011",677
"05087","2012",679
"05087","2013",704
"05087","2014",733
"05087","2015",764
"05087","2016",752
"05087","2017",799
"05087","2018",773
"05089","2007",483
"05089","2008",521
"05089","2009",520
"05089","2010",523
"05089","2011",544
"05089","2012",551
"05089","2013",611
"05089","2014",565
"05089","2015",586
"05089","2016",617
"05089","2017",612
"05089","2018",633
"05091","2007",574
"05091","2008",623
"05091","2009",643
"05091","2010",654
"05091","2011",666
"05091","2012",662
"05091","2013",757
"05091","2014",755
"05091","2015",817
"05091","2016",761
"05091","2017",765
"05091","2018",843
"05093","2007",519
"05093","2008",561
"05093","2009",560
"05093","2010",563
"05093","2011",586
"05093","2012",559
"05093","2013",634
"05093","2014",601
"05093","2015",637
"05093","2016",672
"05093","2017",659
"05093","2018",686
"05095","2007",497
"05095","2008",537
"05095","2009",535
"05095","2010",538
"05095","2011",560
"05095","2012",536
"05095","2013",581
"05095","2014",561
"05095","2015",613
"05095","2016",628
"05095","2017",623
"05095","2018",644
"05097","2007",580
"05097","2008",625
"05097","2009",623
"05097","2010",626
"05097","2011",652
"05097","2012",678
"05097","2013",724
"05097","2014",646
"05097","2015",674
"05097","2016",681
"05097","2017",625
"05097","2018",651
"05099","2007",524
"05099","2008",568
"05099","2009",566
"05099","2010",569
"05099","2011",593
"05099","2012",516
"05099","2013",750
"05099","2014",591
"05099","2015",591
"05099","2016",618
"05099","2017",629
"05099","2018",673
"05101","2007",512
"05101","2008",552
"05101","2009",551
"05101","2010",554
"05101","2011",577
"05101","2012",557
"05101","2013",627
"05101","2014",561
"05101","2015",584
"05101","2016",617
"05101","2017",611
"05101","2018",633
"05103","2007",474
"05103","2008",514
"05103","2009",512
"05103","2010",515
"05103","2011",536
"05103","2012",516
"05103","2013",566
"05103","2014",561
"05103","2015",584
"05103","2016",617
"05103","2017",618
"05103","2018",637
"05105","2007",654
"05105","2008",722
"05105","2009",725
"05105","2010",728
"05105","2011",764
"05105","2012",713
"05105","2013",794
"05105","2014",786
"05105","2015",794
"05105","2016",817
"05105","2017",863
"05105","2018",862
"05107","2007",474
"05107","2008",514
"05107","2009",512
"05107","2010",515
"05107","2011",536
"05107","2012",520
"05107","2013",586
"05107","2014",561
"05107","2015",604
"05107","2016",618
"05107","2017",612
"05107","2018",641
"05109","2007",524
"05109","2008",568
"05109","2009",566
"05109","2010",569
"05109","2011",593
"05109","2012",516
"05109","2013",577
"05109","2014",561
"05109","2015",584
"05109","2016",617
"05109","2017",611
"05109","2018",633
"05111","2007",474
"05111","2008",514
"05111","2009",512
"05111","2010",515
"05111","2011",536
"05111","2012",516
"05111","2013",541
"05111","2014",561
"05111","2015",584
"05111","2016",617
"05111","2017",672
"05111","2018",633
"05113","2007",474
"05113","2008",514
"05113","2009",512
"05113","2010",515
"05113","2011",536
"05113","2012",526
"05113","2013",574
"05113","2014",561
"05113","2015",584
"05113","2016",617
"05113","2017",611
"05113","2018",633
"05115","2007",524
"05115","2008",566
"05115","2009",564
"05115","2010",567
"05115","2011",591
"05115","2012",592
"05115","2013",654
"05115","2014",623
"05115","2015",650
"05115","2016",681
"05115","2017",681
"05115","2018",689
"05117","2007",497
"05117","2008",537
"05117","2009",535
"05117","2010",538
"05117","2011",560
"05117","2012",516
"05117","2013",493
"05117","2014",561
"05117","2015",584
"05117","2016",617
"05117","2017",611
"05117","2018",633
"05119","2007",654
"05119","2008",722
"05119","2009",725
"05119","2010",728
"05119","2011",764
"05119","2012",713
"05119","2013",794
"05119","2014",786
"05119","2015",794
"05119","2016",817
"05119","2017",863
"05119","2018",862
"05121","2007",484
"05121","2008",522
"05121","2009",521
"05121","2010",524
"05121","2011",545
"05121","2012",516
"05121","2013",556
"05121","2014",561
"05121","2015",586
"05121","2016",617
"05121","2017",621
"05121","2018",636
"05123","2007",515
"05123","2008",556
"05123","2009",554
"05123","2010",557
"05123","2011",580
"05123","2012",597
"05123","2013",635
"05123","2014",579
"05123","2015",593
"05123","2016",617
"05123","2017",611
"05123","2018",633
"05125","2007",654
"05125","2008",722
"05125","2009",725
"05125","2010",728
"05125","2011",764
"05125","2012",713
"05125","2013",794
"05125","2014",786
"05125","2015",794
"05125","2016",817
"05125","2017",863
"05125","2018",862
"05127","2007",474
"05127","2008",514
"05127","2009",512
"05127","2010",515
"05127","2011",536
"05127","2012",535
"05127","2013",617
"05127","2014",589
"05127","2015",592
"05127","2016",618
"05127","2017",611
"05127","2018",633
"05129","2007",512
"05129","2008",552
"05129","2009",551
"05129","2010",554
"05129","2011",577
"05129","2012",516
"05129","2013",606
"05129","2014",561
"05129","2015",584
"05129","2016",617
"05129","2017",611
"05129","2018",633
"05131","2007",524
"05131","2008",571
"05131","2009",580
"05131","2010",583
"05131","2011",601
"05131","2012",590
"05131","2013",709
"05131","2014",638
"05131","2015",682
"05131","2016",675
"05131","2017",712
"05131","2018",725
"05133","2007",474
"05133","2008",514
"05133","2009",512
"05133","2010",515
"05133","2011",536
"05133","2012",525
"05133","2013",536
"05133","2014",561
"05133","2015",597
"05133","2016",617
"05133","2017",614
"05133","2018",636
"05135","2007",493
"05135","2008",532
"05135","2009",531
"05135","2010",534
"05135","2011",556
"05135","2012",538
"05135","2013",639
"05135","2014",583
"05135","2015",584
"05135","2016",618
"05135","2017",611
"05135","2018",635
"05137","2007",488
"05137","2008",528
"05137","2009",526
"05137","2010",529
"05137","2011",551
"05137","2012",516
"05137","2013",564
"05137","2014",608
"05137","2015",622
"05137","2016",634
"05137","2017",636
"05137","2018",657
"05139","2007",526
"05139","2008",569
"05139","2009",567
"05139","2010",571
"05139","2011",594
"05139","2012",579
"05139","2013",685
"05139","2014",667
"05139","2015",701
"05139","2016",702
"05139","2017",710
"05139","2018",699
"05141","2007",474
"05141","2008",514
"05141","2009",512
"05141","2010",515
"05141","2011",536
"05141","2012",520
"05141","2013",564
"05141","2014",561
"05141","2015",584
"05141","2016",617
"05141","2017",625
"05141","2018",642
"05143","2007",614
"05143","2008",672
"05143","2009",695
"05143","2010",699
"05143","2011",677
"05143","2012",679
"05143","2013",704
"05143","2014",733
"05143","2015",764
"05143","2016",752
"05143","2017",799
"05143","2018",773
"05145","2007",526
"05145","2008",569
"05145","2009",567
"05145","2010",571
"05145","2011",594
"05145","2012",561
"05145","2013",744
"05145","2014",612
"05145","2015",642
"05145","2016",694
"05145","2017",645
"05145","2018",687
"05147","2007",497
"05147","2008",537
"05147","2009",535
"05147","2010",538
"05147","2011",560
"05147","2012",516
"05147","2013",518
"05147","2014",561
"05147","2015",584
"05147","2016",617
"05147","2017",611
"05147","2018",633
"05149","2007",492
"05149","2008",531
"05149","2009",530
"05149","2010",533
"05149","2011",555
"05149","2012",517
"05149","2013",585
"05149","2014",574
"05149","2015",584
"05149","2016",617
"05149","2017",611
"05149","2018",633
"06001","2007",1352
"06001","2008",1308
"06001","2009",1400
"06001","2010",1477
"06001","2011",1482
"06001","2012",1525
"06001","2013",1469
"06001","2014",1697
"06001","2015",1708
"06001","2016",2267
"06001","2017",2342
"06001","2018",2511
"06003","2007",821
"06003","2008",946
"06003","2009",990
"06003","2010",1020
"06003","2011",1046
"06003","2012",888
"06003","2013",997
"06003","2014",1177
"06003","2015",831
"06003","2016",897
"06003","2017",860
"06003","2018",1012
"06005","2007",892
"06005","2008",1030
"06005","2009",1078
"06005","2010",1111
"06005","2011",1140
"06005","2012",1083
"06005","2013",1180
"06005","2014",1168
"06005","2015",1082
"06005","2016",1109
"06005","2017",1056
"06005","2018",1102
"06007","2007",748
"06007","2008",844
"06007","2009",883
"06007","2010",910
"06007","2011",933
"06007","2012",968
"06007","2013",931
"06007","2014",907
"06007","2015",927
"06007","2016",965
"06007","2017",981
"06007","2018",1055
"06009","2007",766
"06009","2008",883
"06009","2009",924
"06009","2010",953
"06009","2011",978
"06009","2012",836
"06009","2013",973
"06009","2014",1011
"06009","2015",937
"06009","2016",992
"06009","2017",929
"06009","2018",972
"06011","2007",706
"06011","2008",814
"06011","2009",851
"06011","2010",877
"06011","2011",900
"06011","2012",740
"06011","2013",795
"06011","2014",857
"06011","2015",808
"06011","2016",907
"06011","2017",852
"06011","2018",896
"06013","2007",1352
"06013","2008",1308
"06013","2009",1400
"06013","2010",1477
"06013","2011",1482
"06013","2012",1525
"06013","2013",1469
"06013","2014",1697
"06013","2015",1708
"06013","2016",2267
"06013","2017",2342
"06013","2018",2511
"06015","2007",701
"06015","2008",808
"06015","2009",846
"06015","2010",873
"06015","2011",895
"06015","2012",775
"06015","2013",914
"06015","2014",931
"06015","2015",886
"06015","2016",1008
"06015","2017",932
"06015","2018",936
"06017","2007",1043
"06017","2008",1032
"06017","2009",1074
"06017","2010",1072
"06017","2011",1083
"06017","2012",1021
"06017","2013",1073
"06017","2014",1072
"06017","2015",1086
"06017","2016",1094
"06017","2017",1105
"06017","2018",1157
"06019","2007",760
"06019","2008",845
"06019","2009",884
"06019","2010",881
"06019","2011",902
"06019","2012",869
"06019","2013",931
"06019","2014",878
"06019","2015",901
"06019","2016",919
"06019","2017",949
"06019","2018",1018
"06021","2007",630
"06021","2008",727
"06021","2009",760
"06021","2010",784
"06021","2011",804
"06021","2012",725
