"year","fips","total_population","land_area","pop_density","pop_65_74","pop_75_84","pop_85_up","black_pop","hispanic_pop","hh_inc","gini3","home_value","poor_renter_units","no_burden_info4","pov_universe","extreme_pov_pop","pov_pop","owner_units","burdened_owners1","burdened_owners2","poor_burdened_renters","renter_units","burdened_renters"
"2012","08069",310487,119.5991,2596.066,22744,11592,5319,2963,33597,55890,0.4565,243600,11630,1372,302392,21107,42316,78854,20489,11708,11066,43052,24527
"2012","08077",147848,44.41182,3329.024,12484,6736,3754,920,20225,45892,0.4455,197700,5564,607,144569,10152,23285,41157,12065,7678,4597,16354,8324
"2012","08101",160852,67.41203,2386.102,13710,8356,3578,3280,67578,41262,0.4291,131300,7742,560,156967,12206,31445,39625,10507,6966,6872,21649,12171
"2012","08123",263691,66.13383,3987.233,16590,8283,2839,2771,74968,55357,0.4329,194400,7412,1202,255850,18971,37734,62405,17158,10422,6701,27647,13953
"2012","09001",933835,1494.215,624.9668,68553,41625,20498,105247,166185,79841,0.5459,403400,22567,4651,915813,35806,81629,226511,87805,65820,18859,98691,52207
"2012","09003",897259,1220.591,735.1022,69679,42785,22805,117870,145127,63536,0.4702,236900,37503,4471,872655,51604,108751,219624,68430,36228,31510,118431,59724
"2012","09005",187530,203.7105,920.5713,18011,9389,5014,1976,,67658,0.4214,248400,3897,1381,185134,6648,11916,58066,21652,11610,3298,15400,7445
"2012","09007",165602,448.4172,369.3034,15158,7276,5341,9375,,74484,0.4292,276800,4022,1315,160461,4636,9070,50565,16261,6562,3485,15273,7061
"2012","09009",862813,1427.344,604.4883,67209,38668,23263,110151,137422,59271,0.4637,242100,37775,4030,838123,52276,113308,207927,76483,46572,33033,113249,65057
"2012","09011",274170,412.2323,665.0861,23196,13074,4925,14932,25168,66603,0.4332,248200,9135,1410,262896,9787,24105,69152,19396,12118,8146,34913,18738
"2012","09013",151539,369.4106,410.2183,11006,6200,2339,4158,,75238,0.3985,243000,2803,640,136240,4577,9550,40562,11264,5090,2610,13135,7243
"2012","09015",117599,229.3346,512.7836,8972,5254,1784,2641,,54098,0.4111,201500,4357,841,112856,6889,14061,30763,10334,6926,3413,11492,5455
"2012","10001",167626,285.8942,586.3217,14313,8097,2105,40858,10670,52894,0.3924,197500,3722,714,162155,7340,19330,42197,10938,7082,3465,16074,8742
"2012","10003",546076,1281.01,426.2857,39003,21782,9890,130388,49665,62157,0.4427,236400,14213,1820,529630,29736,57411,137710,36518,25360,12431,61129,28320
"2012","10005",203390,217.2793,936.0764,27659,12916,5048,25704,18478,49471,0.431,226100,4634,1698,198953,14953,30566,59519,18042,12416,3697,15990,8234
"2012","11001",632323,10357.73,61.04844,39855,22501,9545,313224,62726,66583,0.5343,460700,35689,3136,598151,62040,108732,109748,31376,24236,29499,148310,71373
"2012","12001",251417,287.3159,875.0543,15610,8995,3482,49637,22151,41669,0.5278,166900,13450,1598,238222,42132,66099,50225,12680,9106,12917,35826,23342
"2012","12005",171903,226.6474,758.46,15162,9016,2256,18286,8856,46005,0.4229,156600,6296,2270,168972,9660,27335,40837,10458,5908,5707,24841,13442
"2012","12009",547307,538.8255,1015.741,62806,39557,15656,55223,47891,46162,0.4553,126000,16647,3592,540315,33635,79606,156956,46148,36784,15358,54127,29015
"2012","12011",1815137,1501.118,1209.19,139873,84518,41654,494269,480524,49793,0.4683,165600,49620,7460,1801389,120425,271736,429368,175716,132622,47731,215380,129261
"2012","12015",162449,238.7899,680.3009,30854,19196,8678,7147,,45247,0.4126,131900,3293,1224,158767,7845,19977,56652,18192,12936,3023,12873,6275
"2012","12017",139360,239.5074,581.8609,25247,14614,6565,4544,,39322,0.4398,111300,2619,492,136412,12159,25691,48594,12648,8658,2427,8599,4266
"2012","12019",194345,321.3432,604.7896,15538,6375,3113,18890,16279,54827,0.4112,145100,2884,1234,192967,6827,21078,49413,13798,10812,2840,16079,7335
"2012","12021",332427,166.3412,1998.465,50242,30052,13343,21620,87123,54126,0.5343,233500,5342,1997,328790,18308,45297,90877,29981,20554,4985,29373,16701
"2012","12023",67966,85.21923,797.543,6300,3457,1103,12099,,36542,0.4373,95700,1559,233,63449,5774,15404,16252,4404,3778,1443,5491,2258
"2012","12031",879602,1153.93,762.2667,59974,30213,14654,252308,71665,43449,0.4765,132300,39937,5046,860581,76595,155778,192050,61681,46808,36744,124058,72100
"2012","12033",302715,461.0159,656.6259,26332,14062,5776,64255,15488,45009,0.4383,117500,12342,2913,283138,19803,48510,67256,15748,11420,10953,42703,21586
"2012","12035",98359,202.6025,485.4777,15305,7392,2969,11999,,42856,0.4505,151900,1619,586,97650,6228,18105,27391,10216,9328,1567,7749,3672
"2012","12053",173422,366.9663,472.5829,24519,15477,6685,10043,18959,36515,0.4258,101500,4295,976,171064,14335,32476,53520,14913,11160,4197,12821,7254
"2012","12055",98128,96.52769,1016.579,16936,12115,3571,10230,,34733,0.4377,86000,3488,1248,97072,6954,21347,29396,7714,5882,3142,7889,5017
"2012","12057",1277746,1252.334,1020.291,88975,49274,20273,212964,326741,46515,0.4882,147500,56595,8268,1258568,98450,242003,273926,85237,60266,53299,187423,108368
"2012","12061",140567,279.5457,502.8408,20141,13855,6181,12825,,40413,0.561,139500,5401,865,138273,9575,23747,43318,13608,9344,5286,13754,9880
"2012","12069",303186,322.9013,938.9433,42345,24039,10159,30197,39299,41083,0.4479,127700,10084,1288,298952,19532,47584,84986,22917,15764,9378,27650,17534
"2012","12071",645293,822.6917,784.3679,91488,49742,19879,53174,122086,46278,0.4698,137600,19156,2883,636067,47030,97210,165044,49997,33280,18827,73461,38766
"2012","12073",283769,425.5271,666.8647,17495,8414,3725,87409,17730,46443,0.4787,180700,18628,1221,271513,32092,58785,58541,15322,9704,17938,47556,30879
"2012","12081",333895,449.3683,743.032,43397,26911,11422,29102,50927,47474,0.4776,156900,9573,2373,330168,20617,51002,88707,24399,16158,9219,37504,21166
"2012","12083",335125,211.0318,1588.031,50198,31091,8360,41038,38318,37098,0.4469,113200,11843,1413,326435,28513,59762,98680,26541,16896,11394,31199,19461
"2012","12085",148817,273.8263,543.4722,21008,14345,6820,9185,,44821,0.5309,177500,5645,649,145618,10099,21892,44018,15149,10908,5564,15193,9698
"2012","12086",2591035,1365.303,1897.773,199552,123555,53543,487569,1666528,41400,0.5201,181500,117544,14237,2551967,216333,530220,447600,198134,168134,105599,355712,231703
"2012","12087",74809,76.07984,983.2959,8424,4125,1433,5523,,53637,0.5303,357200,2475,449,73462,4944,10398,17464,6858,5540,2475,11021,7065
"2012","12089",74629,115.0547,648.6391,8872,3481,1136,,,53230,0.484,182500,1840,461,72877,7055,11289,19728,7121,5302,1459,6315,3101
"2012","12091",190083,204.3354,930.2501,15101,8986,2742,17041,15378,52787,0.4229,175400,6559,1711,184163,12213,25349,46184,12764,8128,6371,26318,12850
"2012","12095",1202234,1330.597,903.5295,69648,37599,14982,256542,339202,45624,0.4731,150200,46097,6339,1174247,87691,212476,232749,84507,69140,45009,177063,103544
"2012","12097",287416,216.5132,1327.475,20741,10101,2930,34793,137250,42915,0.4154,113000,9318,1268,284334,23166,56705,55169,22893,19098,8940,33638,21417
"2012","12099",1356545,688.7455,1969.588,141610,102159,56118,238611,272389,51278,0.51,184400,37113,9077,1338251,85539,191948,361065,136787,97712,35011,144891,85474
"2012","12101",470391,629.4066,747.3564,55143,34001,13043,21525,59063,42704,0.4426,107500,11917,2066,462795,24336,59449,132595,37084,22616,11366,42122,23186
"2012","12103",921319,3365.19,273.7792,103490,65161,35055,94889,78368,44927,0.4765,142200,38375,4834,907779,64536,124761,256846,81099,49568,36133,136699,74748
"2012","12105",616158,342.716,1797.868,65541,36735,13829,93201,114459,41325,0.4329,96900,20392,5039,600528,48608,107634,149542,40662,25454,18234,65947,35742
"2012","12107",73263,100.6526,727.8802,8887,4808,1728,12918,,34025,0.4537,90900,3707,744,72086,7592,17876,20222,5407,4462,2721,6731,3747
"2012","12109",202188,336.607,600.6649,20115,9358,4584,10992,,61288,0.4984,225700,4197,1549,199479,7372,18775,59160,19027,14500,4168,17323,9291
"2012","12111",283866,496.3294,571.9307,33235,21893,6353,54245,,41785,0.4572,116500,9310,2150,281360,20918,48445,78250,25098,16464,8946,27418,17202
"2012","12113",158512,156.6696,1011.76,13278,6173,1824,9022,,61031,0.4217,162500,2508,1125,153546,7129,18279,42637,10282,7044,2508,14279,6600
"2012","12115",386147,694.7761,555.7863,64035,40676,21104,18637,32571,48035,0.4907,162600,10546,2764,380119,20959,47125,126798,40662,26886,10291,41600,23371
"2012","12117",430838,1392.877,309.3152,32333,15577,9182,48809,78568,54986,0.4528,164900,12666,2265,427190,21064,53160,100372,35615,25786,12377,44826,24392
"2012","12119",101620,185.6485,547.3784,32526,13861,4268,9347,,45173,0.4399,187700,1643,809,91949,5227,11538,39321,8916,6424,1526,4119,2344
"2012","12127",496950,451.3498,1101.031,58694,36692,14867,53464,58790,40106,0.4685,130000,18871,3356,486465,44505,96125,137031,45569,31166,17964,52689,31786
"2012","13013",70169,437.5244,160.3773,4214,2086,686,8124,,47582,0.4121,113600,1322,412,69961,4080,11292,18215,5260,3294,1130,5251,2724
"2012","13015",100661,219.0444,459.5462,7379,4013,629,11713,,46187,0.4229,107200,3346,435,99685,6897,16389,22349,5259,3282,3201,12740,6106
"2012","13021",156462,626.4438,249.7622,11115,6651,2690,83051,,36120,0.5065,117100,10820,1168,149993,21056,40729,29489,6987,5438,9448,23845,13827
"2012","13031",72694,108.0398,672.8446,4041,2371,674,20645,,35856,0.477,132100,4978,799,66960,11193,22050,12747,3559,1232,4725,12149,6247
"2012","13045",111580,223.5659,499.0923,8843,3665,1369,18484,,43134,0.4421,97800,5830,278,107287,10609,22224,25627,6190,4056,5301,13322,7897
"2012","13047",65046,401.1157,162.1627,5670,3057,946,,,42251,0.3904,119300,1924,329,64342,2395,8743,17577,4046,3680,1706,4668,2428
"2012","13051",276434,647.8293,426.7081,19868,10855,4496,110894,16276,42390,0.4867,176700,13962,1599,265833,22472,52499,57446,18626,14442,12591,43342,25774
"2012","13057",221315,524.8435,421.6781,15417,5713,2131,14267,,66993,0.3903,194000,2058,819,219803,5901,22644,61458,17031,11736,2015,13018,6505
"2012","13059",120266,1008.904,119.2046,6452,3220,1296,32428,,32571,0.5481,153300,8253,1065,109825,25243,37221,18141,3847,2562,7794,18879,10796
"2012","13063",265888,1877.708,141.6024,12884,5072,1678,174489,35546,36804,0.4364,83600,13371,1193,260976,33041,76896,42948,12200,8502,12846,40127,25098
"2012","13067",707442,2082.713,339.6732,41536,19120,7842,182264,89409,63069,0.447,185700,19446,1547,695283,39641,94896,170241,40330,30972,19088,89828,44993
"2012","13073",131627,453.7512,290.0863,8877,4301,1261,22635,,68118,0.4253,169000,2176,412,130989,6976,15768,32683,6774,5224,2176,10389,4828
"2012","13077",130929,296.9574,440.9016,9292,4174,1357,24862,,61414,0.4097,172500,3131,1078,130400,8732,17331,34407,9821,4850,3007,11530,5380
"2012","13089",707089,2642.442,267.5892,39882,19981,7597,383076,67461,49093,0.498,158400,31203,1750,693646,70867,144538,146672,46510,35534,29195,108008,58994
"2012","13095",94501,287.563,328.6271,6401,3564,1892,64105,,30532,0.5537,103600,8278,676,90681,18249,31347,16307,4765,3166,7745,17004,10266
"2012","13097",133971,669.6678,200.0559,8242,4365,596,54809,,49981,0.3964,118000,3522,725,132509,5275,20539,30851,7738,4004,3294,13606,8220
"2012","13113",107524,553.2121,194.3631,9632,4175,2059,22745,,77670,0.435,217700,1313,975,106733,2751,8651,29314,6427,4594,1280,6592,3089
"2012","13115",96177,188.6108,509.9231,7716,4764,1412,14227,,37841,0.4556,111000,4586,490,92236,10873,22067,22212,5590,4136,3901,10646,5592
"2012","13117",187928,838.6004,224.0972,12313,5243,2230,5749,,85494,0.4024,249400,1031,839,187090,4240,11223,49941,12250,9346,933,7549,3405
"2012","13121",977773,1856.526,526.6682,54447,26307,12895,432400,76997,55369,0.5397,229900,46331,5999,948111,91943,173943,194889,52693,41182,41684,165261,85986
"2012","13127",81022,193.0025,419.7978,7791,3741,1618,20048,5305,44708,0.4992,156700,3061,757,78953,8312,15148,19666,5793,5130,2862,10660,5567
"2012","13135",842046,1956.197,430.4506,40863,18348,6006,207315,174315,56423,0.4363,159600,18733,2686,836907,57828,124208,175208,53397,44814,18088,88204,49442
"2012","13139",185416,472.0562,392.7837,13469,7049,2154,13686,,49737,0.4377,152400,5271,1441,182805,13984,37000,39295,10518,8140,4872,18811,8761
"2012","13151",209053,648.904,322.1632,12694,5035,1715,76872,,55695,0.3953,132100,3860,950,207220,13671,31233,48640,14769,10702,3860,17695,8799
"2012","13153",146136,389.1248,375.5505,8511,6431,1060,42604,,54457,0.4216,137300,5268,593,144513,8650,26938,35973,7321,6240,5136,15903,8084
"2012","13179",65471,133.5021,490.4116,2712,1179,285,27546,7512,42990,0.4142,114000,1563,622,63108,5989,10929,11144,3970,2184,1484,9983,5129
"2012","13185",114552,230.9112,496.0868,6862,3082,1437,42190,5950,37165,0.4804,143300,6245,1059,111064,12373,27240,19412,4036,3116,5481,18238,9882
"2012","13215",198413,916.7873,216.4221,12208,7202,3190,89055,14262,45178,0.4855,128000,8884,961,187296,15855,33588,36942,9551,5834,7719,31997,14476
"2012","13217",101505,372.9092,272.1976,7102,2845,1381,42374,,48974,0.4139,111600,3485,729,99473,5646,14778,23909,7913,5214,3394,9411,5380
"2012","13223",144800,463.669,312.2918,8055,4126,552,25639,,57332,0.4031,123300,3207,949,143721,7077,20706,36695,10372,6046,3207,9228,4541
"2012","13245",202587,624.6341,324.3291,14191,7489,2594,110681,9126,37154,0.4779,105900,12150,2001,194763,24384,51371,37295,9917,6514,11096,31667,17331
"2012","13247",85820,661.1223,129.8096,6381,2944,809,40428,,50200,0.4364,127200,2894,474,84994,5356,15407,20259,5969,4400,2500,8498,4516
"2012","13285",68468,165.3854,413.9905,5037,2452,1340,22652,,36739,0.4981,114100,4339,340,66473,7382,14940,15201,4423,3310,4017,8788,5317
"2012","13295",68094,152.5435,446.3907,6241,2998,1583,2283,,35824,0.4736,98800,2889,765,66249,6177,13603,17705,2383,1826,2433,7083,3541
"2012","13297",84575,259.6821,325.6867,6752,3038,1802,12678,,48703,0.4229,151400,3208,491,83589,7502,11860,21053,5220,3196,3093,7701,4395
"2012","13313",103359,355.8434,290.462,6994,3801,1765,4649,,34972,0.4795,109600,4267,993,102547,7920,21560,21634,5433,3464,3908,10836,5950
"2012","15001",189191,46.96387,4028.437,17483,7489,5259,927,22614,50285,0.466,297900,5996,3704,186815,17524,35853,42106,15109,12080,5217,17766,9379
"2012","15003",976372,1625.591,600.6257,75490,46287,25534,23910,85789,71404,0.4142,563600,21030,7174,945975,52343,97754,166099,60615,40750,18474,130291,73428
"2012","15007",68434,110.3879,619.9412,5919,2481,2313,251,6806,59238,0.3944,447000,1247,625,67730,2995,7449,14443,5683,5554,1054,7220,3768
"2012","15009",158226,136.2228,1161.524,13022,5151,3958,525,16532,61207,0.4348,478900,4659,2066,156214,5817,16165,29661,12144,10414,4451,20067,10409
"2012","16001",409061,388.6266,1052.581,27297,12052,7178,4393,30396,53909,0.4385,168500,14047,1971,401350,24197,48257,99996,23089,15932,13170,50914,25214
"2012","16005",83800,75.3605,1111.988,5709,3141,1014,473,6110,42832,0.4336,148000,4606,386,81335,4453,12511,20456,5407,2968,4318,9509,5404
"2012","16019",106684,57.17026,1866.075,6533,3446,1944,556,,49450,0.4344,151900,3523,338,105530,4582,14559,26923,5814,2280,3523,8687,4773
"2012","16027",193888,330.0949,587.3706,13539,6351,2719,920,47024,41555,0.3956,113100,6457,1212,191077,12775,42335,43044,13495,9586,5942,19014,9476
"2012","16055",142357,114.4235,1244.124,12944,6366,2553,207,,46870,0.4031,177500,5420,469,140564,6809,16630,38235,10057,7370,4853,16860,9379
"2012","16083",78595,40.90893,1921.219,6317,3509,1498,148,,40745,0.4402,139500,3145,638,76996,5133,14583,19042,5191,3520,2769,7822,3764
"2012","17001",67197,78.57323,855.215,5837,4397,1872,2480,,46378,0.3965,112500,2382,683,65607,2055,7292,19057,2870,1770,1659,6776,2476
"2012","17019",203276,204.0355,996.2774,11610,7335,2548,24853,11205,46375,0.4734,145400,12378,747,186837,21960,39785,43910,8568,4804,11841,32787,18026
"2012","17031",5231351,5534.289,945.2616,349925,201015,97005,1266999,1285944,52174,0.4998,209300,230286,27212,5151537,405118,923158,1095679,401118,295836,207882,776179,405815
"2012","17037",104704,165.8512,631.3128,5788,3495,1537,6898,,45901,0.4389,161900,6321,220,98252,10237,18745,21497,6558,3714,5826,15939,9723
"2012","17043",927987,2832.898,327.5752,66067,32779,16934,43972,127948,78268,0.4415,274200,14275,2631,915331,30791,65626,244852,76145,47018,13382,83483,38071
"2012","17089",522487,1004.69,520.0481,32134,18108,5925,28377,162843,64638,0.4386,204700,10523,1888,515901,23387,62207,128248,41743,24272,9657,39424,23711
"2012","17091",113040,167.081,676.558,8679,4452,2616,16587,,51703,0.4265,148800,4592,469,108498,9575,19501,28326,7312,4410,4253,11841,5692
"2012","17093",118105,368.6549,320.3674,5973,2573,935,7766,,77361,0.3606,196800,968,22,117603,1725,4706,32796,14584,6454,704,6415,2175
"2012","17097",702120,1582.79,443.5963,45527,22509,11260,50271,143780,74334,0.4832,237400,13110,3119,684185,30314,63298,179849,61495,43468,11367,56889,26810
"2012","17099",112973,99.52486,1135.123,9578,6389,3135,3085,,49183,0.4226,120900,3988,1156,109598,5545,16373,32770,7613,4034,2898,9983,4287
"2012","17111",308145,510.8273,603.2274,21425,10142,3053,4098,,76683,0.3925,203100,3946,1728,306190,7279,24232,87018,30102,18232,3676,19841,10718
"2012","17113",172281,145.5876,1183.35,10208,5905,2563,13229,7946,62117,0.4405,155300,7324,477,163412,14391,25664,43142,7969,3672,6601,21612,10469
"2012","17115",110122,189.6407,580.6875,10049,5103,3434,17149,,44533,0.4626,91100,5588,2049,106872,11807,24953,30888,4769,2850,4654,12516,6408
"2012","17119",267883,374.2829,715.7233,22183,12262,6086,19086,7806,51688,0.4331,127700,9879,2234,260778,18071,33890,77542,15073,7666,8595,25765,13149
"2012","17143",187254,302.4092,619.2073,14571,8041,4248,32530,7804,46450,0.4748,129000,9192,1324,182530,15800,37104,49141,10840,6816,7905,25057,12456
"2012","17161",147457,344.8186,427.6365,13151,7281,4602,13999,17719,50320,0.4335,115800,6230,570,143054,8313,19584,42615,9108,5350,5045,18085,8660
"2012","17163",268858,408.7362,657.7787,18778,11730,4771,81219,9483,46505,0.45,119300,11224,1608,265065,23346,52310,64943,14341,9332,9937,31260,17708
"2012","17167",199271,229.4951,868.3018,15342,8681,4514,24093,3932,55498,0.4331,126600,8757,1488,195388,12828,28083,57927,9166,5076,8129,22233,12042
"2012","17179",135949,209.4493,649.0784,11437,7596,2939,1536,,61339,0.4039,137100,4305,635,133270,4252,10351,40324,7048,3374,3049,13224,5025
"2012","17183",80727,89.85957,898.3685,7010,4070,2184,10107,,40311,0.4291,79400,3212,685,77863,7129,14165,21791,3722,2054,2558,8617,3912
"2012","17197",682518,815.5001,836.9318,41456,19561,8721,75421,109956,72180,0.3995,203200,10439,2060,674103,23259,56033,178943,59227,40054,9150,38503,20437
"2012","17199",66674,158.6857,420.1638,6642,3671,1397,3097,,40658,0.4547,99700,2653,407,64847,3094,8362,18891,3592,2294,1789,7456,2862
"2012","17201",292069,568.9189,513.3755,23345,13902,5646,34782,33540,49144,0.4435,118700,12933,1481,286863,24186,46199,73849,18256,12328,11157,35893,16087
"2012","18003",360412,548.3083,657.3163,24505,14614,6011,42883,24577,48962,0.4376,113500,12147,1271,354840,25212,55859,95171,15124,8128,10967,40037,16618
"2012","18005",79129,194.4703,406.8951,6685,3555,1350,1991,,53671,0.4209,136900,1733,331,77948,3970,10107,20945,3447,2002,1562,8090,2939
"2012","18019",111951,300.2414,372.87,8937,4216,2156,8090,,50075,0.4114,126800,4162,459,110306,7334,14075,31427,7129,4162,3593,10829,5701
