GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "55003","Ashland, WI",3,CAGDP9,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of chained 2012 dollars",82441,88236,86603,92143,105075,100166,102688,101895,108114,110961,115452,112305,108444,106527,106765,107668,105178,107044
 "55003","Ashland, WI",3,CAGDP9,51,"52","   Finance and insurance","Thousands of chained 2012 dollars",17855,19691,17599,19876,21227,19720,20016,18489,19350,18433,20463,20250,17724,19009,19564,19967,18339,17356
 "55003","Ashland, WI",3,CAGDP9,56,"53","   Real estate and rental and leasing","Thousands of chained 2012 dollars",64610,68557,69049,72281,83905,80509,82738,83457,88805,92492,94985,92055,90741,87473,87130,87615,86838,89822
 "55003","Ashland, WI",3,CAGDP9,59,"54, 55, 56","  Professional and business services","Thousands of chained 2012 dollars",35863,30017,31143,38540,39238,39498,32951,34086,33687,36003,37652,(D),(D),(D),(D),(D),(D),(D)
 "55003","Ashland, WI",3,CAGDP9,60,"54","   Professional, scientific, and technical services","Thousands of chained 2012 dollars",(D),9075,9576,(D),(D),(D),11343,12091,12163,13146,13372,(D),14845,14731,(D),(D),(D),(D)
 "55003","Ashland, WI",3,CAGDP9,64,"55","   Management of companies and enterprises","Thousands of chained 2012 dollars",(D),17751,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "55003","Ashland, WI",3,CAGDP9,65,"56","   Administrative and support and waste management and remediation services","Thousands of chained 2012 dollars",9981,4498,(D),11530,13603,12685,(D),(D),(D),(D),(D),10584,(D),(D),10015,9284,10041,9654
 "55003","Ashland, WI",3,CAGDP9,68,"61, 62","  Educational services, health care, and social assistance","Thousands of chained 2012 dollars",96498,98746,101426,105586,105685,105338,103717,102837,105742,99805,97954,99405,98720,92346,88430,94095,103914,106528
 "55003","Ashland, WI",3,CAGDP9,69,"61","   Educational services","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "55003","Ashland, WI",3,CAGDP9,70,"62","   Health care and social assistance","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "55003","Ashland, WI",3,CAGDP9,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of chained 2012 dollars",23486,24765,24877,26132,25300,24259,23014,22065,21584,22278,20767,20233,20190,20970,21284,20716,20976,21583
 "55003","Ashland, WI",3,CAGDP9,76,"71","   Arts, entertainment, and recreation","Thousands of chained 2012 dollars",2466,2694,2695,2684,2563,2233,2272,2351,2327,2228,2029,2050,1827,1832,1770,1820,1688,1723
 "55003","Ashland, WI",3,CAGDP9,79,"72","   Accommodation and food services","Thousands of chained 2012 dollars",21014,22059,22170,23448,22739,22044,20749,19714,19258,20050,18738,18183,18361,19135,19508,18894,19279,19849
 "55003","Ashland, WI",3,CAGDP9,82,"81","  Other services (except government and government enterprises)","Thousands of chained 2012 dollars",18458,17439,16547,16757,16341,14350,12387,11880,12152,13166,12413,11983,12012,12306,12173,11683,16419,16543
 "55003","Ashland, WI",3,CAGDP9,83,"...","Government and government enterprises","Thousands of chained 2012 dollars",128977,131989,135027,136325,135930,137853,137247,138745,141409,138203,135982,135612,126239,127656,126496,128497,121291,120197
 "55003","Ashland, WI",3,CAGDP9,87,"11, 21","Natural resources and mining","Thousands of chained 2012 dollars",14745,14182,17003,20507,23860,27194,19090,18635,10366,13292,11681,14156,13780,17890,18309,27501,22462,17670
 "55003","Ashland, WI",3,CAGDP9,88,"42, 44-45","Trade","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),69207,70552,71733,72985,74096,79458,82918
 "55003","Ashland, WI",3,CAGDP9,89,"...","Transportation and utilities","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "55003","Ashland, WI",3,CAGDP9,90,"...","Manufacturing and information","Thousands of chained 2012 dollars",77366,66585,75556,83434,85080,93503,97916,104262,86012,91048,104731,104968,103397,94186,95644,98623,99545,105520
 "55003","Ashland, WI",3,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",119370,114081,124187,131163,132980,153514,163366,168561,149435,130221,141783,154180,150913,138606,139967,149054,153322,143322
 "55003","Ashland, WI",3,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",355982,354240,363647,385843,405486,394183,388769,384760,390605,396200,401260,402356,402495,389710,383600,391549,407641,416489
 "55005","Barron, WI",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",1613623,1580058,1612724,1636886,1625488,1689132,1713317,1629717,1725488,1707038,1771423,1802778,1799972,1895018,2003191,1784670,1861128,1993162
 "55005","Barron, WI",3,CAGDP9,2,"..."," Private industries","Thousands of chained 2012 dollars",1343798,1306316,1334735,1353292,1341265,1408327,1430862,1353857,1449633,1433724,1503614,1530472,1539067,1637052,1754797,1539944,1615892,1748811
 "55005","Barron, WI",3,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),158543,(D),77799,(D),81279,(D),(D),(D),(D),(D)
 "55005","Barron, WI",3,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of chained 2012 dollars",5713,5207,7246,0,88,32,0,0,0,0,1165,7310,36783,126173,192484,64513,108719,196018
 "55005","Barron, WI",3,CAGDP9,10,"22","  Utilities","Thousands of chained 2012 dollars",4878,6039,6052,5882,5362,5498,5799,6842,4813,(D),(D),(D),5931,(D),(D),(D),(D),(D)
 "55005","Barron, WI",3,CAGDP9,11,"23","  Construction","Thousands of chained 2012 dollars",85339,78866,81733,79236,69528,62638,59785,54002,55640,57267,60576,68967,65440,62231,65552,63614,65685,63993
 "55005","Barron, WI",3,CAGDP9,12,"31-33","  Manufacturing","Thousands of chained 2012 dollars",435001,380221,394081,407454,401786,414108,416225,408779,376273,407010,436152,452605,443485,440616,421556,426377,446098,474961
 "55005","Barron, WI",3,CAGDP9,13,"321,327-339","   Durable goods manufacturing","Thousands of chained 2012 dollars",191255,193037,207921,212384,210165,214841,212389,215345,174160,205519,246604,268766,274905,261386,253660,254990,267509,281589
 "55005","Barron, WI",3,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of chained 2012 dollars",249184,187501,185337,194684,191086,199101,204469,192844,204009,202581,189753,183839,168411,179400,167934,171486,178657,193690
 "55005","Barron, WI",3,CAGDP9,34,"42","  Wholesale trade","Thousands of chained 2012 dollars",42256,43492,47104,50284,52857,54263,53510,53157,(D),(D),(D),(D),52040,(D),(D),(D),(D),(D)
 "55005","Barron, WI",3,CAGDP9,35,"44-45","  Retail trade","Thousands of chained 2012 dollars",157751,166303,164732,143727,139030,143127,137334,133186,132177,132659,133208,130124,137235,137139,140723,148018,154823,162561
 "55005","Barron, WI",3,CAGDP9,36,"48-49","  Transportation and warehousing","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),37501,42282,43616,55161,60726,65624,63614,69082,72701
 "55005","Barron, WI",3,CAGDP9,45,"51","  Information","Thousands of chained 2012 dollars",18415,18118,18092,19442,23305,26467,28819,31728,33372,33047,30682,25903,26294,24471,25295,25464,25894,26638
